Source,Target,Type,Id,Label,timeset,Weight,,,,,
1009299,1009313,Undirected,17886,,,3,,,,,
1009299,1009182,Undirected,17910,,,3,,,,,
1009299,1009452,Undirected,17920,,,3,,,,,
1009299,1009267,Undirected,17926,,,3,,,,,
1009299,1009382,Undirected,17934,,,3,,,,,
1009299,1009297,Undirected,17936,,,3,,,,,
1009299,1009325,Undirected,17938,,,3,,,,,
1009262,1009546,Undirected,18025,,,3,,,,,
1009262,1009159,Undirected,18030,,,3,,,,,
1009262,1009512,Undirected,18038,,,3,,,,,
1009262,1009310,Undirected,18044,,,3,,,,,
1009262,1009480,Undirected,18068,,,3,,,,,
1009262,1010354,Undirected,18082,,,3,,,,,
1009662,1009512,Undirected,18108,,,3,,,,,
1009662,1009337,Undirected,18121,,,3,,,,,
1009662,1009277,Undirected,18131,,,3,,,,,
1009662,1009288,Undirected,18138,,,3,,,,,
1009662,1011023,Undirected,18144,,,3,,,,,
1009257,1009215,Undirected,18192,,,3,,,,,
1009257,1010370,Undirected,18194,,,3,,,,,
1009257,1009288,Undirected,18213,,,3,,,,,
1009257,1009365,Undirected,18215,,,3,,,,,
1009257,1009480,Undirected,18216,,,3,,,,,
1009268,1010791,Undirected,18238,,,3,,,,,
1009268,1009407,Undirected,18260,,,3,,,,,
1009268,1009312,Undirected,18287,,,3,,,,,
1009268,1009327,Undirected,18288,,,3,,,,,
1009282,1009546,Undirected,18303,,,3,,,,,
1009282,1010360,Undirected,18327,,,3,,,,,
1009282,1009288,Undirected,18348,,,3,,,,,
1009282,1009267,Undirected,18350,,,3,,,,,
1009282,1009638,Undirected,18362,,,3,,,,,
1009629,1009452,Undirected,18414,,,3,,,,,
1009629,1009609,Undirected,18416,,,3,,,,,
1009629,1009288,Undirected,18420,,,3,,,,,
1009629,1009477,Undirected,18426,,,3,,,,,
1009366,1009554,Undirected,18477,,,3,,,,,
1009175,1009515,Undirected,18503,,,3,,,,,
1009175,1009365,Undirected,18556,,,3,,,,,
1009243,1010338,Undirected,18589,,,3,,,,,
1009243,1009318,Undirected,18600,,,3,,,,,
1009243,1009652,Undirected,18620,,,3,,,,,
1009515,1009159,Undirected,18643,,,3,,,,,
1009515,1009562,Undirected,18647,,,3,,,,,
1009515,1009372,Undirected,18669,,,3,,,,,
1009515,1010373,Undirected,18684,,,3,,,,,
1009515,1009297,Undirected,18685,,,3,,,,,
1009187,1009214,Undirected,18700,,,3,,,,,
1009187,1009288,Undirected,18735,,,3,,,,,
1009187,1009480,Undirected,18737,,,3,,,,,
1009187,1009477,Undirected,18739,,,3,,,,,
1009187,1016181,Undirected,18743,,,3,,,,,
1010791,1009472,Undirected,18751,,,3,,,,,
1010791,1009499,Undirected,18784,,,3,,,,,
1010791,1009277,Undirected,18786,,,3,,,,,
1010791,1009224,Undirected,18789,,,3,,,,,
1010791,1009267,Undirected,18795,,,3,,,,,
1010791,1009477,Undirected,18799,,,3,,,,,
1010791,1009327,Undirected,18802,,,3,,,,,
1010791,1009638,Undirected,18804,,,3,,,,,
1009459,1009219,Undirected,18842,,,3,,,,,
1009459,1009499,Undirected,18846,,,3,,,,,
1009459,1009277,Undirected,18848,,,3,,,,,
1009459,1009288,Undirected,18854,,,3,,,,,
1009459,1009382,Undirected,18863,,,3,,,,,
1009546,1009318,Undirected,18890,,,3,,,,,
1009546,1010370,Undirected,18892,,,3,,,,,
1009546,1011490,Undirected,18895,,,3,,,,,
1009546,1009365,Undirected,18909,,,3,,,,,
1009472,1011336,Undirected,18939,,,3,,,,,
1009472,1011490,Undirected,18948,,,3,,,,,
1009472,1009477,Undirected,18966,,,3,,,,,
1009472,1009325,Undirected,18972,,,3,,,,,
1009592,1009382,Undirected,19027,,,3,,,,,
1009338,1011299,Undirected,19060,,,3,,,,,
1009338,1009219,Undirected,19061,,,3,,,,,
1009338,1009277,Undirected,19065,,,3,,,,,
1009338,1009389,Undirected,19067,,,3,,,,,
1009338,1009365,Undirected,19072,,,3,,,,,
1009338,1009577,Undirected,19085,,,3,,,,,
1009338,1010354,Undirected,19087,,,3,,,,,
1009362,1010370,Undirected,19111,,,3,,,,,
1009362,1011023,Undirected,19130,,,3,,,,,
1009362,1009325,Undirected,19139,,,3,,,,,
1009362,1009722,Undirected,19140,,,3,,,,,
1009159,1009471,Undirected,19146,,,3,,,,,
1009159,1009707,Undirected,19152,,,3,,,,,
1009159,1009224,Undirected,19177,,,3,,,,,
1009159,1009652,Undirected,19179,,,3,,,,,
1009697,1009310,Undirected,19208,,,3,,,,,
1009697,1009367,Undirected,19209,,,3,,,,,
1009697,1009277,Undirected,19225,,,3,,,,,
1009697,1009480,Undirected,19232,,,3,,,,,
1009697,1009327,Undirected,19238,,,3,,,,,
1009313,1011490,Undirected,19264,,,3,,,,,
1009313,1010738,Undirected,19278,,,3,,,,,
1009214,1009562,Undirected,19291,,,3,,,,,
1009214,1009719,Undirected,19313,,,3,,,,,
1009214,1009365,Undirected,19322,,,3,,,,,
1009562,1009318,Undirected,19346,,,3,,,,,
1009562,1009215,Undirected,19347,,,3,,,,,
1009562,1009508,Undirected,19353,,,3,,,,,
1009562,1011299,Undirected,19355,,,3,,,,,
1009562,1009452,Undirected,19362,,,3,,,,,
1009562,1009365,Undirected,19368,,,3,,,,,
1009562,1009267,Undirected,19370,,,3,,,,,
1009562,1009638,Undirected,19380,,,3,,,,,
1009471,1010338,Undirected,19384,,,3,,,,,
1009471,1009337,Undirected,19399,,,3,,,,,
1009471,1011010,Undirected,19400,,,3,,,,,
1009471,1009372,Undirected,19408,,,3,,,,,
1009471,1009343,Undirected,19410,,,3,,,,,
1009471,1009224,Undirected,19414,,,3,,,,,
1009471,1011023,Undirected,19421,,,3,,,,,
1009189,1009219,Undirected,19455,,,3,,,,,
1009189,1009224,Undirected,19464,,,3,,,,,
1009189,1009365,Undirected,19468,,,3,,,,,
1009189,1009477,Undirected,19471,,,3,,,,,
1010338,1009508,Undirected,19498,,,3,,,,,
1010338,1009477,Undirected,19516,,,3,,,,,
1010338,1009577,Undirected,19525,,,3,,,,,
1010338,1010354,Undirected,19527,,,3,,,,,
1009583,1009389,Undirected,19551,,,3,,,,,
1009583,1016181,Undirected,19564,,,3,,,,,
1009724,1009318,Undirected,19576,,,3,,,,,
1009512,1009707,Undirected,19599,,,3,,,,,
1009512,1009281,Undirected,19600,,,3,,,,,
1009707,1009452,Undirected,19658,,,3,,,,,
1009707,1009382,Undirected,19670,,,3,,,,,
1009707,1009638,Undirected,19672,,,3,,,,,
1009707,1009577,Undirected,19674,,,3,,,,,
1009281,1009708,Undirected,19678,,,3,,,,,
1009281,1009277,Undirected,19697,,,3,,,,,
1009281,1009480,Undirected,19704,,,3,,,,,
1009281,1009477,Undirected,19708,,,3,,,,,
1009281,1009382,Undirected,19712,,,3,,,,,
1009281,1009638,Undirected,19714,,,3,,,,,
1009417,1011490,Undirected,19730,,,3,,,,,
1009417,1009477,Undirected,19749,,,3,,,,,
1009708,1009407,Undirected,19757,,,3,,,,,
1009708,1009452,Undirected,19765,,,3,,,,,
1009708,1009577,Undirected,19772,,,3,,,,,
1011336,1009504,Undirected,19774,,,3,,,,,
1011336,1009480,Undirected,19784,,,3,,,,,
1009407,1010370,Undirected,19797,,,3,,,,,
1009407,1009638,Undirected,19822,,,3,,,,,
1009504,1009719,Undirected,19835,,,3,,,,,
1009504,1009288,Undirected,19845,,,3,,,,,
1009310,1009343,Undirected,19873,,,3,,,,,
1009310,1010738,Undirected,19878,,,3,,,,,
1009310,1009608,Undirected,19881,,,3,,,,,
1009310,1009312,Undirected,19882,,,3,,,,,
1009367,1009382,Undirected,19910,,,3,,,,,
1010360,1009466,Undirected,19916,,,3,,,,,
1009318,1009480,Undirected,19941,,,3,,,,,
1009524,1009508,Undirected,19975,,,3,,,,,
1009524,1009466,Undirected,19976,,,3,,,,,
1009524,1009452,Undirected,19985,,,3,,,,,
1009524,1009224,Undirected,19987,,,3,,,,,
1009524,1009288,Undirected,19989,,,3,,,,,
1009524,1009477,Undirected,19997,,,3,,,,,
1010370,1009312,Undirected,20019,,,3,,,,,
1009337,1009480,Undirected,20034,,,3,,,,,
1009337,1009379,Undirected,20038,,,3,,,,,
1009337,1009477,Undirected,20039,,,3,,,,,
1009337,1009312,Undirected,20040,,,3,,,,,
1009182,1009719,Undirected,20056,,,3,,,,,
1011490,1009480,Undirected,20083,,,3,,,,,
1011490,1009379,Undirected,20085,,,3,,,,,
1011490,1009312,Undirected,20088,,,3,,,,,
1011490,1009577,Undirected,20093,,,3,,,,,
1009508,1011109,Undirected,20099,,,3,,,,,
1009466,1009719,Undirected,20118,,,3,,,,,
1011299,1009224,Undirected,20143,,,3,,,,,
1011299,1011023,Undirected,20147,,,3,,,,,
1011299,1009722,Undirected,20153,,,3,,,,,
1009219,1009288,Undirected,20163,,,3,,,,,
1009719,1009372,Undirected,20177,,,3,,,,,
1009719,1009452,Undirected,20180,,,3,,,,,
1009719,1009609,Undirected,20181,,,3,,,,,
1009554,1009638,Undirected,20206,,,3,,,,,
1009372,1016181,Undirected,20218,,,3,,,,,
1009372,1009577,Undirected,20221,,,3,,,,,
1009499,1009477,Undirected,20231,,,3,,,,,
1009343,1009452,Undirected,20237,,,3,,,,,
1009277,1009267,Undirected,20257,,,3,,,,,
1009277,1009327,Undirected,20263,,,3,,,,,
1009452,1009224,Undirected,20271,,,3,,,,,
1009389,1009224,Undirected,20286,,,3,,,,,
1009389,1009652,Undirected,20287,,,3,,,,,
1009389,1009325,Undirected,20295,,,3,,,,,
1009609,1009722,Undirected,20303,,,3,,,,,
1009224,1009365,Undirected,20308,,,3,,,,,
1009224,1009480,Undirected,20309,,,3,,,,,
1009224,1009297,Undirected,20315,,,3,,,,,
1009652,1009288,Undirected,20323,,,3,,,,,
1009652,1009297,Undirected,20333,,,3,,,,,
1009288,1009297,Undirected,20339,,,3,,,,,
1009381,1010738,Undirected,20343,,,3,,,,,
1009480,1009608,Undirected,20359,,,3,,,,,
1009480,1010354,Undirected,20363,,,3,,,,,
1009267,1010354,Undirected,20370,,,3,,,,,
1010738,1009382,Undirected,20374,,,3,,,,,
1011023,1009312,Undirected,20385,,,3,,,,,
1009312,1009325,Undirected,20406,,,3,,,,,
1009382,1009638,Undirected,20417,,,3,,,,,
1009610,1011023,Undirected,17300,,,2,,,,,
1009726,1009664,Undirected,17318,,,2,,,,,
1009726,1010360,Undirected,17361,,,2,,,,,
1009726,1009452,Undirected,17379,,,2,,,,,
1009726,1009480,Undirected,17388,,,2,,,,,
1009726,1009608,Undirected,17395,,,2,,,,,
1009368,1010738,Undirected,17481,,,2,,,,,
1009220,1009267,Undirected,17567,,,2,,,,,
1009220,1010738,Undirected,17568,,,2,,,,,
1009718,1009365,Undirected,17653,,,2,,,,,
1009664,1009262,Undirected,17675,,,2,,,,,
1009664,1009338,Undirected,17679,,,2,,,,,
1009664,1009189,Undirected,17682,,,2,,,,,
1009165,1009381,Undirected,17763,,,2,,,,,
1009165,1009267,Undirected,17766,,,2,,,,,
1009165,1010738,Undirected,17767,,,2,,,,,
1009165,1009327,Undirected,17773,,,2,,,,,
1009165,1009638,Undirected,17777,,,2,,,,,
1009351,1010852,Undirected,17812,,,2,,,,,
1009351,1009310,Undirected,17820,,,2,,,,,
1009351,1010892,Undirected,17826,,,2,,,,,
1009351,1009508,Undirected,17831,,,2,,,,,
1009351,1011299,Undirected,17833,,,2,,,,,
1009351,1016181,Undirected,17858,,,2,,,,,
1009299,1011336,Undirected,17899,,,2,,,,,
1009299,1011299,Undirected,17914,,,2,,,,,
1009299,1009379,Undirected,17929,,,2,,,,,
1009299,1009722,Undirected,17940,,,2,,,,,
1009356,1010370,Undirected,17981,,,2,,,,,
1009356,1009337,Undirected,17982,,,2,,,,,
1009356,1009508,Undirected,17985,,,2,,,,,
1009356,1009499,Undirected,17990,,,2,,,,,
1009356,1009480,Undirected,18000,,,2,,,,,
1009262,1009508,Undirected,18052,,,2,,,,,
1009262,1011299,Undirected,18054,,,2,,,,,
1009262,1009554,Undirected,18057,,,2,,,,,
1009262,1009277,Undirected,18060,,,2,,,,,
1009262,1009267,Undirected,18069,,,2,,,,,
1009262,1009379,Undirected,18071,,,2,,,,,
1009662,1009508,Undirected,18124,,,2,,,,,
1009662,1009499,Undirected,18129,,,2,,,,,
1009662,1009381,Undirected,18139,,,2,,,,,
1009662,1009480,Undirected,18141,,,2,,,,,
1009257,1009452,Undirected,18207,,,2,,,,,
1009257,1009609,Undirected,18209,,,2,,,,,
1009257,1009608,Undirected,18222,,,2,,,,,
1009268,1009243,Undirected,18235,,,2,,,,,
1009268,1009459,Undirected,18239,,,2,,,,,
1009268,1009697,Undirected,18246,,,2,,,,,
1009268,1010338,Undirected,18252,,,2,,,,,
1009268,1009583,Undirected,18253,,,2,,,,,
1009268,1009708,Undirected,18259,,,2,,,,,
1009268,1011299,Undirected,18270,,,2,,,,,
1009268,1009288,Undirected,18279,,,2,,,,,
1009268,1009608,Undirected,18286,,,2,,,,,
1009282,1009214,Undirected,18311,,,2,,,,,
1009282,1010370,Undirected,18331,,,2,,,,,
1009282,1009182,Undirected,18333,,,2,,,,,
1009282,1009554,Undirected,18340,,,2,,,,,
1009282,1010373,Undirected,18360,,,2,,,,,
1009629,1009652,Undirected,18419,,,2,,,,,
1009366,1009214,Undirected,18450,,,2,,,,,
1009366,1009508,Undirected,18473,,,2,,,,,
1009366,1009480,Undirected,18490,,,2,,,,,
1009366,1009379,Undirected,18492,,,2,,,,,
1009366,1009382,Undirected,18497,,,2,,,,,
1009175,1009318,Undirected,18532,,,2,,,,,
1009175,1010370,Undirected,18535,,,2,,,,,
1009175,1010771,Undirected,18553,,,2,,,,,
1009175,1009379,Undirected,18561,,,2,,,,,
1009175,1009477,Undirected,18562,,,2,,,,,
1009243,1011109,Undirected,18611,,,2,,,,,
1009243,1009389,Undirected,18617,,,2,,,,,
1009243,1009480,Undirected,18623,,,2,,,,,
1009515,1010791,Undirected,18637,,,2,,,,,
1009515,1009472,Undirected,18639,,,2,,,,,
1009515,1009362,Undirected,18642,,,2,,,,,
1009515,1009313,Undirected,18645,,,2,,,,,
1009515,1010338,Undirected,18650,,,2,,,,,
1009515,1009707,Undirected,18653,,,2,,,,,
1009515,1009224,Undirected,18674,,,2,,,,,
1009515,1009382,Undirected,18683,,,2,,,,,
1009187,1009708,Undirected,18710,,,2,,,,,
1009187,1009318,Undirected,18715,,,2,,,,,
1009187,1009337,Undirected,18719,,,2,,,,,
1009187,1009499,Undirected,18727,,,2,,,,,
1009187,1009277,Undirected,18729,,,2,,,,,
1009187,1009389,Undirected,18731,,,2,,,,,
1009187,1009327,Undirected,18742,,,2,,,,,
1009187,1009577,Undirected,18746,,,2,,,,,
1010791,1010360,Undirected,18772,,,2,,,,,
1010791,1009318,Undirected,18773,,,2,,,,,
1010791,1009452,Undirected,18787,,,2,,,,,
1010791,1009480,Undirected,18794,,,2,,,,,
1009459,1009214,Undirected,18816,,,2,,,,,
1009459,1009512,Undirected,18823,,,2,,,,,
1009459,1010360,Undirected,18832,,,2,,,,,
1009459,1009554,Undirected,18844,,,2,,,,,
1009459,1009452,Undirected,18849,,,2,,,,,
1009459,1009381,Undirected,18855,,,2,,,,,
1009546,1011336,Undirected,18887,,,2,,,,,
1009546,1009480,Undirected,18910,,,2,,,,,
1009546,1009477,Undirected,18914,,,2,,,,,
1009546,1009297,Undirected,18918,,,2,,,,,
1009472,1010338,Undirected,18932,,,2,,,,,
1009472,1009407,Undirected,18940,,,2,,,,,
1009472,1009719,Undirected,18952,,,2,,,,,
1009472,1009343,Undirected,18956,,,2,,,,,
1009472,1009652,Undirected,18961,,,2,,,,,
1009592,1009362,Undirected,18976,,,2,,,,,
1009592,1009159,Undirected,18977,,,2,,,,,
1009592,1009313,Undirected,18979,,,2,,,,,
1009592,1009214,Undirected,18980,,,2,,,,,
1009592,1009189,Undirected,18983,,,2,,,,,
1009592,1010338,Undirected,18984,,,2,,,,,
1009592,1009512,Undirected,18987,,,2,,,,,
1009592,1009708,Undirected,18991,,,2,,,,,
1009592,1009310,Undirected,18995,,,2,,,,,
1009592,1010370,Undirected,19000,,,2,,,,,
1009592,1009182,Undirected,19001,,,2,,,,,
1009592,1011109,Undirected,19007,,,2,,,,,
1009592,1009452,Undirected,19013,,,2,,,,,
1009592,1009288,Undirected,19016,,,2,,,,,
1009592,1009608,Undirected,19023,,,2,,,,,
1009592,1009325,Undirected,19029,,,2,,,,,
1009338,1009310,Undirected,19048,,,2,,,,,
1009338,1009267,Undirected,19074,,,2,,,,,
1009338,1011023,Undirected,19075,,,2,,,,,
1009338,1009477,Undirected,19077,,,2,,,,,
1009338,1009722,Undirected,19086,,,2,,,,,
1009362,1011336,Undirected,19103,,,2,,,,,
1009362,1009719,Undirected,19118,,,2,,,,,
1009362,1009372,Undirected,19120,,,2,,,,,
1009362,1009288,Undirected,19125,,,2,,,,,
1009159,1009367,Undirected,19158,,,2,,,,,
1009159,1010370,Undirected,19162,,,2,,,,,
1009159,1009466,Undirected,19167,,,2,,,,,
1009159,1009719,Undirected,19169,,,2,,,,,
1009159,1009312,Undirected,19188,,,2,,,,,
1009697,1010360,Undirected,19210,,,2,,,,,
1009697,1010370,Undirected,19214,,,2,,,,,
1009697,1009452,Undirected,19226,,,2,,,,,
1009697,1009365,Undirected,19231,,,2,,,,,
1009313,1010338,Undirected,19249,,,2,,,,,
1009313,1009724,Undirected,19251,,,2,,,,,
1009313,1009372,Undirected,19271,,,2,,,,,
1009313,1009288,Undirected,19275,,,2,,,,,
1009313,1009297,Undirected,19286,,,2,,,,,
1009214,1009281,Undirected,19299,,,2,,,,,
1009214,1010771,Undirected,19318,,,2,,,,,
1009562,1009724,Undirected,19337,,,2,,,,,
1009562,1009389,Undirected,19363,,,2,,,,,
1009562,1009288,Undirected,19367,,,2,,,,,
1009471,1010360,Undirected,19395,,,2,,,,,
1009471,1009182,Undirected,19401,,,2,,,,,
1009471,1009499,Undirected,19409,,,2,,,,,
1009471,1009480,Undirected,19418,,,2,,,,,
1009471,1009327,Undirected,19426,,,2,,,,,
1009189,1009708,Undirected,19441,,,2,,,,,
1009189,1010370,Undirected,19449,,,2,,,,,
1009189,1009652,Undirected,19465,,,2,,,,,
1009189,1009480,Undirected,19469,,,2,,,,,
1009189,1009327,Undirected,19474,,,2,,,,,
1009189,1016181,Undirected,19475,,,2,,,,,
1009189,1010354,Undirected,19480,,,2,,,,,
1010338,1009512,Undirected,19482,,,2,,,,,
1010338,1009407,Undirected,19487,,,2,,,,,
1010338,1009504,Undirected,19488,,,2,,,,,
1010338,1009182,Undirected,19496,,,2,,,,,
1010338,1009219,Undirected,19501,,,2,,,,,
1010338,1009452,Undirected,19506,,,2,,,,,
1010338,1009288,Undirected,19512,,,2,,,,,
1010338,1009379,Undirected,19515,,,2,,,,,
1010338,1009327,Undirected,19519,,,2,,,,,
1010338,1009722,Undirected,19526,,,2,,,,,
1009583,1009337,Undirected,19540,,,2,,,,,
1009583,1011299,Undirected,19544,,,2,,,,,
1009583,1009372,Undirected,19547,,,2,,,,,
1009583,1009365,Undirected,19557,,,2,,,,,
1009583,1009312,Undirected,19562,,,2,,,,,
1009583,1009327,Undirected,19563,,,2,,,,,
1009724,1009310,Undirected,19575,,,2,,,,,
1009724,1009524,Undirected,19577,,,2,,,,,
1009724,1009182,Undirected,19579,,,2,,,,,
1009724,1009267,Undirected,19589,,,2,,,,,
1009512,1010370,Undirected,19606,,,2,,,,,
1009512,1009719,Undirected,19614,,,2,,,,,
1009512,1009224,Undirected,19621,,,2,,,,,
1009512,1009477,Undirected,19630,,,2,,,,,
1009512,1010354,Undirected,19637,,,2,,,,,
1009707,1009372,Undirected,19655,,,2,,,,,
1009707,1009499,Undirected,19656,,,2,,,,,
1009707,1009389,Undirected,19659,,,2,,,,,
1009707,1009652,Undirected,19661,,,2,,,,,
1009707,1009288,Undirected,19662,,,2,,,,,
1009707,1009327,Undirected,19669,,,2,,,,,
1009281,1009504,Undirected,19680,,,2,,,,,
1009281,1009219,Undirected,19692,,,2,,,,,
1009281,1009554,Undirected,19694,,,2,,,,,
1009281,1009452,Undirected,19698,,,2,,,,,
1009417,1009708,Undirected,19719,,,2,,,,,
1009417,1009367,Undirected,19724,,,2,,,,,
1009417,1010370,Undirected,19727,,,2,,,,,
1009417,1009372,Undirected,19736,,,2,,,,,
1009417,1009343,Undirected,19738,,,2,,,,,
1009417,1009652,Undirected,19742,,,2,,,,,
1009417,1009365,Undirected,19745,,,2,,,,,
1009417,1009312,Undirected,19750,,,2,,,,,
1009417,1009325,Undirected,19754,,,2,,,,,
1009417,1009722,Undirected,19755,,,2,,,,,
1009708,1009508,Undirected,19762,,,2,,,,,
1009708,1009466,Undirected,19763,,,2,,,,,
1009708,1009477,Undirected,19768,,,2,,,,,
1011336,1009337,Undirected,19777,,,2,,,,,
1011336,1009182,Undirected,19778,,,2,,,,,
1011336,1009343,Undirected,19782,,,2,,,,,
1011336,1009277,Undirected,19783,,,2,,,,,
1011336,1009267,Undirected,19785,,,2,,,,,
1011336,1009705,Undirected,19787,,,2,,,,,
1011336,1009382,Undirected,19789,,,2,,,,,
1009407,1009215,Undirected,19795,,,2,,,,,
1009407,1009554,Undirected,19803,,,2,,,,,
1009407,1009609,Undirected,19808,,,2,,,,,
1009407,1009379,Undirected,19815,,,2,,,,,
1009407,1009297,Undirected,19821,,,2,,,,,
1009504,1011490,Undirected,19831,,,2,,,,,
1009504,1009343,Undirected,19839,,,2,,,,,
1009504,1011023,Undirected,19850,,,2,,,,,
1009504,1009477,Undirected,19851,,,2,,,,,
1009504,1009608,Undirected,19852,,,2,,,,,
1009504,1009297,Undirected,19856,,,2,,,,,
1009310,1011490,Undirected,19866,,,2,,,,,
1009310,1009288,Undirected,19875,,,2,,,,,
1009310,1009477,Undirected,19880,,,2,,,,,
1009367,1011299,Undirected,19895,,,2,,,,,
1009367,1009343,Undirected,19899,,,2,,,,,
1009367,1009477,Undirected,19908,,,2,,,,,
1010360,1009452,Undirected,19918,,,2,,,,,
1009318,1009719,Undirected,19928,,,2,,,,,
1009318,1009372,Undirected,19930,,,2,,,,,
1009318,1009224,Undirected,19936,,,2,,,,,
1009318,1009652,Undirected,19937,,,2,,,,,
1009318,1009381,Undirected,19939,,,2,,,,,
1009318,1009365,Undirected,19940,,,2,,,,,
1009318,1009705,Undirected,19943,,,2,,,,,
1009318,1009722,Undirected,19949,,,2,,,,,
1009215,1011299,Undirected,19954,,,2,,,,,
1009215,1009224,Undirected,19960,,,2,,,,,
1009215,1009652,Undirected,19961,,,2,,,,,
1009215,1011023,Undirected,19965,,,2,,,,,
1009524,1011299,Undirected,19977,,,2,,,,,
1009524,1009389,Undirected,19986,,,2,,,,,
1009524,1009652,Undirected,19988,,,2,,,,,
1009524,1009312,Undirected,19999,,,2,,,,,
1009524,1009722,Undirected,20005,,,2,,,,,
1010370,1009337,Undirected,20007,,,2,,,,,
1010370,1011299,Undirected,20010,,,2,,,,,
1010370,1009719,Undirected,20011,,,2,,,,,
1010370,1009452,Undirected,20013,,,2,,,,,
1010370,1009267,Undirected,20017,,,2,,,,,
1010370,1009477,Undirected,20018,,,2,,,,,
1009337,1011490,Undirected,20023,,,2,,,,,
1011010,1016181,Undirected,20051,,,2,,,,,
1011010,1009325,Undirected,20052,,,2,,,,,
1009182,1011490,Undirected,20053,,,2,,,,,
1011490,1009499,Undirected,20076,,,2,,,,,
1011490,1009288,Undirected,20081,,,2,,,,,
1011490,1009365,Undirected,20082,,,2,,,,,
1011490,1011023,Undirected,20084,,,2,,,,,
1011490,1010354,Undirected,20094,,,2,,,,,
1009508,1010738,Undirected,20106,,,2,,,,,
1009466,1009219,Undirected,20117,,,2,,,,,
1009466,1009277,Undirected,20121,,,2,,,,,
1009466,1009381,Undirected,20125,,,2,,,,,
1009466,1009480,Undirected,20126,,,2,,,,,
1009466,1009477,Undirected,20129,,,2,,,,,
1009466,1009577,Undirected,20138,,,2,,,,,
1009466,1010354,Undirected,20140,,,2,,,,,
1011299,1009452,Undirected,20142,,,2,,,,,
1009219,1009343,Undirected,20159,,,2,,,,,
1009219,1009389,Undirected,20161,,,2,,,,,
1009219,1009477,Undirected,20169,,,2,,,,,
1009719,1010354,Undirected,20191,,,2,,,,,
1011109,1009381,Undirected,20193,,,2,,,,,
1009554,1009343,Undirected,20198,,,2,,,,,
1009372,1009609,Undirected,20211,,,2,,,,,
1009372,1009288,Undirected,20212,,,2,,,,,
1009372,1010738,Undirected,20214,,,2,,,,,
1009372,1009477,Undirected,20215,,,2,,,,,
1009499,1009379,Undirected,20230,,,2,,,,,
1009343,1009365,Undirected,20241,,,2,,,,,
1009343,1009312,Undirected,20247,,,2,,,,,
1009343,1009327,Undirected,20248,,,2,,,,,
1009277,1009288,Undirected,20254,,,2,,,,,
1009277,1009365,Undirected,20256,,,2,,,,,
1009277,1009477,Undirected,20261,,,2,,,,,
1009277,1009312,Undirected,20262,,,2,,,,,
1009277,1009577,Undirected,20267,,,2,,,,,
1009452,1010354,Undirected,20284,,,2,,,,,
1009389,1009267,Undirected,20291,,,2,,,,,
1009389,1010354,Undirected,20297,,,2,,,,,
1009609,1009652,Undirected,20299,,,2,,,,,
1009609,1009477,Undirected,20301,,,2,,,,,
1009609,1009327,Undirected,20302,,,2,,,,,
1009224,1010771,Undirected,20305,,,2,,,,,
1009224,1009288,Undirected,20307,,,2,,,,,
1009224,1011023,Undirected,20310,,,2,,,,,
1009652,1009379,Undirected,20327,,,2,,,,,
1009652,1009327,Undirected,20331,,,2,,,,,
1009288,1009327,Undirected,20338,,,2,,,,,
1009381,1009722,Undirected,20348,,,2,,,,,
1009381,1010354,Undirected,20349,,,2,,,,,
1009365,1009379,Undirected,20352,,,2,,,,,
1009365,1016181,Undirected,20355,,,2,,,,,
1009480,1009379,Undirected,20357,,,2,,,,,
1010738,1010354,Undirected,20377,,,2,,,,,
1009705,1009477,Undirected,20378,,,2,,,,,
1009608,1009325,Undirected,20400,,,2,,,,,
1009312,1009382,Undirected,20403,,,2,,,,,
1009312,1009638,Undirected,20405,,,2,,,,,
1009327,1009297,Undirected,20410,,,2,,,,,
1009382,1010354,Undirected,20420,,,2,,,,,
1009325,1010354,Undirected,20427,,,2,,,,,
1009610,1011010,Undirected,17275,,,1,,,,,
1009610,1010771,Undirected,17292,,,1,,,,,
1009726,1009372,Undirected,17375,,,1,,,,,
1009726,1009609,Undirected,17381,,,1,,,,,
1009726,1011023,Undirected,17392,,,1,,,,,
1009726,1009379,Undirected,17393,,,1,,,,,
1009726,1010373,Undirected,17400,,,1,,,,,
1009726,1009577,Undirected,17404,,,1,,,,,
1009368,1009724,Undirected,17441,,,1,,,,,
1009368,1011336,Undirected,17447,,,1,,,,,
1009368,1011023,Undirected,17482,,,1,,,,,
1009368,1010373,Undirected,17490,,,1,,,,,
1009718,1010360,Undirected,17626,,,1,,,,,
1009718,1016181,Undirected,17663,,,1,,,,,
1009664,1009592,Undirected,17678,,,1,,,,,
1009664,1009697,Undirected,17680,,,1,,,,,
1009664,1009471,Undirected,17681,,,1,,,,,
1009664,1009707,Undirected,17685,,,1,,,,,
1009664,1009708,Undirected,17687,,,1,,,,,
1009664,1011299,Undirected,17689,,,1,,,,,
1009664,1009389,Undirected,17690,,,1,,,,,
1009664,1009224,Undirected,17691,,,1,,,,,
1009664,1009365,Undirected,17692,,,1,,,,,
1009664,1010738,Undirected,17694,,,1,,,,,
1009664,1016181,Undirected,17695,,,1,,,,,
1009664,1009577,Undirected,17696,,,1,,,,,
1009165,1011336,Undirected,17733,,,1,,,,,
1009165,1009182,Undirected,17744,,,1,,,,,
1009165,1009499,Undirected,17753,,,1,,,,,
